season_end_year,game_id,game_date,team_abbrev,opp_abbrev,is_home,team_pts,team_reb,team_ast,team_tpm,ingested_at
2026,401810294,2025-12-27,MIN,BKN,1,107,34,27,13,2026-02-26T09:10:29Z
2026,401810293,2025-12-27,CLE,HOU,0,100,42,23,11,2026-02-26T09:10:29Z
2026,401810293,2025-12-27,HOU,CLE,1,117,51,27,16,2026-02-26T09:10:29Z
2026,401810295,2025-12-27,UTAH,SA,0,127,37,34,17,2026-02-26T09:10:30Z
2026,401810295,2025-12-27,SA,UTAH,1,114,46,30,10,2026-02-26T09:10:30Z
2026,401810296,2025-12-28,GS,TOR,0,127,42,25,16,2026-02-26T09:10:30Z
2026,401810296,2025-12-28,TOR,GS,1,141,55,40,13,2026-02-26T09:10:30Z
2026,401810297,2025-12-28,PHI,OKC,0,104,38,21,17,2026-02-26T09:10:31Z
2026,401810297,2025-12-28,OKC,PHI,1,129,35,27,10,2026-02-26T09:10:31Z
2026,401810298,2025-12-28,MEM,WSH,0,112,43,27,9,2026-02-26T09:10:31Z
2026,401810298,2025-12-28,WSH,MEM,1,116,54,26,8,2026-02-26T09:10:31Z
2026,401810299,2025-12-28,BOS,POR,0,108,39,19,13,2026-02-26T09:10:32Z
2026,401810299,2025-12-28,POR,BOS,1,114,48,26,18,2026-02-26T09:10:32Z
2026,401810300,2025-12-28,DET,LAC,0,99,45,18,7,2026-02-26T09:10:32Z
2026,401810300,2025-12-28,LAC,DET,1,112,35,18,14,2026-02-26T09:10:32Z
2026,401810301,2025-12-28,SAC,LAL,0,101,39,24,8,2026-02-26T09:10:32Z
2026,401810301,2025-12-28,LAL,SAC,1,125,41,25,15,2026-02-26T09:10:32Z
2026,401810303,2025-12-29,WSH,PHX,1,101,43,21,13,2026-02-26T09:10:33Z
2026,401810303,2025-12-29,PHX,WSH,0,115,51,25,17,2026-02-26T09:10:33Z
2026,401810302,2025-12-29,MIL,CHA,0,123,31,29,16,2026-02-26T09:10:33Z
2026,401810302,2025-12-29,CHA,MIL,1,113,47,28,17,2026-02-26T09:10:33Z
2026,401810304,2025-12-29,GS,BKN,0,120,40,26,10,2026-02-26T09:10:34Z
2026,401810304,2025-12-29,BKN,GS,1,107,34,22,18,2026-02-26T09:10:34Z
2026,401810305,2025-12-29,DEN,MIA,0,123,36,29,11,2026-02-26T09:10:34Z
2026,401810305,2025-12-29,MIA,DEN,1,147,46,40,22,2026-02-26T09:10:34Z
2026,401810306,2025-12-29,ORL,TOR,0,106,52,25,9,2026-02-26T09:10:35Z
2026,401810306,2025-12-29,TOR,ORL,1,107,58,22,8,2026-02-26T09:10:35Z
2026,401810307,2025-12-29,MIN,CHI,0,136,46,32,15,2026-02-26T09:10:35Z
2026,401810307,2025-12-29,CHI,MIN,1,101,42,25,13,2026-02-26T09:10:35Z
2026,401810308,2025-12-29,IND,HOU,0,119,29,30,18,2026-02-26T09:10:35Z
2026,401810308,2025-12-29,HOU,IND,1,126,50,21,10,2026-02-26T09:10:35Z
2026,401810310,2025-12-29,OKC,ATL,1,140,49,27,12,2026-02-26T09:10:36Z
2026,401810310,2025-12-29,ATL,OKC,0,129,38,32,25,2026-02-26T09:10:36Z
2026,401810309,2025-12-29,NY,NO,0,130,42,35,20,2026-02-26T09:10:36Z
2026,401810309,2025-12-29,NO,NY,1,125,50,27,14,2026-02-26T09:10:36Z
2026,401810311,2025-12-29,CLE,SA,0,113,47,29,13,2026-02-26T09:10:37Z
2026,401810311,2025-12-29,SA,CLE,1,101,52,21,7,2026-02-26T09:10:37Z
2026,401810312,2025-12-29,DAL,POR,0,122,41,33,11,2026-02-26T09:10:37Z
2026,401810312,2025-12-29,POR,DAL,1,125,48,27,16,2026-02-26T09:10:37Z
2026,401810313,2025-12-30,PHI,MEM,0,139,41,33,15,2026-02-26T09:10:38Z
2026,401810313,2025-12-30,MEM,PHI,1,136,51,28,11,2026-02-26T09:10:38Z
2026,401810314,2025-12-30,BOS,UTAH,0,129,44,27,13,2026-02-26T09:10:38Z
2026,401810314,2025-12-30,UTAH,BOS,1,119,40,31,16,2026-02-26T09:10:38Z
2026,401810315,2025-12-30,DET,LAL,0,128,37,30,11,2026-02-26T09:10:38Z
2026,401810315,2025-12-30,LAL,DET,1,106,33,28,11,2026-02-26T09:10:38Z
2026,401810316,2025-12-30,LAC,SAC,1,131,42,29,14,2026-02-26T09:10:39Z
2026,401810317,2025-12-31,CHA,GS,1,125,37,35,16,2026-02-26T09:10:39Z
2026,401810316,2025-12-30,SAC,LAC,0,90,39,18,9,2026-02-26T09:10:39Z
2026,401810317,2025-12-31,GS,CHA,0,132,37,35,24,2026-02-26T09:10:39Z
2026,401810318,2025-12-31,MIN,ATL,0,102,46,22,14,2026-02-26T09:10:40Z
2026,401810318,2025-12-31,ATL,MIN,1,126,49,38,16,2026-02-26T09:10:40Z
2026,401810319,2025-12-31,ORL,IND,0,112,49,28,3,2026-02-26T09:10:40Z
2026,401810319,2025-12-31,IND,ORL,1,110,39,22,12,2026-02-26T09:10:40Z
2026,401810321,2025-12-31,NO,CHI,0,118,46,25,12,2026-02-26T09:10:41Z
2026,401810320,2025-12-31,PHX,CLE,0,113,52,23,15,2026-02-26T09:10:41Z
2026,401810320,2025-12-31,CLE,PHX,1,129,54,31,15,2026-02-26T09:10:41Z
2026,401810321,2025-12-31,CHI,NO,1,134,49,33,15,2026-02-26T09:10:41Z
2026,401810324,2025-12-31,WSH,MIL,0,114,44,31,19,2026-02-26T09:10:42Z
2026,401810324,2025-12-31,MIL,WSH,1,113,48,24,16,2026-02-26T09:10:42Z
2026,401810323,2025-12-31,TOR,DEN,1,103,50,27,12,2026-02-26T09:10:42Z
2026,401810322,2025-12-31,SA,NY,1,134,48,25,14,2026-02-26T09:10:42Z
2026,401810323,2025-12-31,DEN,TOR,0,106,47,17,10,2026-02-26T09:10:42Z
2026,401810322,2025-12-31,NY,SA,0,132,40,32,22,2026-02-26T09:10:42Z
2026,401810325,2025-12-31,POR,OKC,0,95,50,20,14,2026-02-26T09:10:43Z
2026,401810325,2025-12-31,OKC,POR,1,124,41,29,16,2026-02-26T09:10:43Z
2026,401810326,2026-01-01,HOU,BKN,0,120,45,28,12,2026-02-26T09:10:43Z
2026,401810326,2026-01-01,BKN,HOU,1,96,27,18,10,2026-02-26T09:10:43Z
2026,401810327,2026-01-01,MIA,DET,0,118,49,25,14,2026-02-26T09:10:44Z
2026,401810327,2026-01-01,DET,MIA,1,112,40,25,9,2026-02-26T09:10:44Z
2026,401810328,2026-01-01,PHI,DAL,0,123,43,22,13,2026-02-26T09:10:44Z
2026,401810328,2026-01-01,DAL,PHI,1,108,39,23,6,2026-02-26T09:10:44Z
2026,401810329,2026-01-01,BOS,SAC,0,120,40,25,17,2026-02-26T09:10:44Z
2026,401810329,2026-01-01,SAC,BOS,1,106,32,29,12,2026-02-26T09:10:44Z
2026,401810332,2026-01-02,WSH,BKN,1,119,51,24,11,2026-02-26T09:10:45Z
2026,401810332,2026-01-02,BKN,WSH,0,99,33,20,6,2026-02-26T09:10:45Z
2026,401810331,2026-01-02,IND,SA,1,113,39,26,12,2026-02-26T09:10:45Z
2026,401810330,2026-01-01,UTAH,LAC,0,101,35,20,6,2026-02-26T09:10:45Z
2026,401810330,2026-01-01,LAC,UTAH,1,118,47,20,16,2026-02-26T09:10:45Z
2026,401810331,2026-01-02,SA,IND,0,123,49,23,13,2026-02-26T09:10:45Z
2026,401810333,2026-01-02,DEN,CLE,0,108,32,26,17,2026-02-26T09:10:46Z
2026,401810333,2026-01-02,CLE,DEN,1,113,55,32,16,2026-02-26T09:10:46Z
2026,401810334,2026-01-02,ATL,NY,0,111,49,31,12,2026-02-26T09:10:46Z
2026,401810334,2026-01-02,NY,ATL,1,99,52,27,9,2026-02-26T09:10:46Z
2026,401810335,2026-01-02,ORL,CHI,0,114,36,28,14,2026-02-26T09:10:46Z
2026,401810335,2026-01-02,CHI,ORL,1,121,47,31,14,2026-02-26T09:10:46Z
2026,401810337,2026-01-02,NO,POR,1,109,42,22,8,2026-02-26T09:10:47Z
2026,401810337,2026-01-02,POR,NO,0,122,46,27,16,2026-02-26T09:10:47Z
2026,401810336,2026-01-02,CHA,MIL,0,121,39,27,18,2026-02-26T09:10:47Z
2026,401810336,2026-01-02,MIL,CHA,1,122,36,31,16,2026-02-26T09:10:47Z
2026,401810338,2026-01-02,SAC,PHX,0,102,42,20,10,2026-02-26T09:10:48Z
2026,401810338,2026-01-02,PHX,SAC,1,129,42,23,8,2026-02-26T09:10:48Z
2026,401810339,2026-01-02,OKC,GS,0,131,51,34,16,2026-02-26T09:10:48Z
2026,401810339,2026-01-02,GS,OKC,1,94,43,23,13,2026-02-26T09:10:48Z
2026,401810342,2026-01-03,PHI,NY,0,130,47,25,17,2026-02-26T09:10:49Z
2026,401810340,2026-01-02,MEM,LAL,0,121,34,32,14,2026-02-26T09:10:49Z
2026,401810340,2026-01-02,LAL,MEM,1,128,42,26,11,2026-02-26T09:10:49Z
2026,401810341,2026-01-03,MIN,MIA,0,125,40,26,11,2026-02-26T09:10:49Z
2026,401810341,2026-01-03,MIA,MIN,1,115,37,27,14,2026-02-26T09:10:49Z
2026,401810342,2026-01-03,NY,PHI,1,119,44,23,16,2026-02-26T09:10:49Z
2026,401810344,2026-01-03,CHI,CHA,1,99,43,32,11,2026-02-26T09:10:50Z
2026,401810344,2026-01-03,CHA,CHI,0,112,52,23,15,2026-02-26T09:10:50Z
2026,401810343,2026-01-03,ATL,TOR,0,117,36,32,17,2026-02-26T09:10:50Z
2026,401810343,2026-01-03,TOR,ATL,1,134,48,28,12,2026-02-26T09:10:50Z
2026,401810345,2026-01-03,POR,SA,0,115,51,24,19,2026-02-26T09:10:51Z
2026,401810345,2026-01-03,SA,POR,1,110,48,27,10,2026-02-26T09:10:51Z
2026,401810347,2026-01-03,GS,UTAH,1,123,45,32,19,2026-02-26T09:10:52Z
2026,401810347,2026-01-03,UTAH,GS,0,114,37,32,13,2026-02-26T09:10:52Z
2026,401810348,2026-01-03,BOS,LAC,0,146,46,30,24,2026-02-26T09:10:52Z
2026,401810346,2026-01-03,HOU,DAL,0,104,51,24,10,2026-02-26T09:10:52Z
2026,401810346,2026-01-03,DAL,HOU,1,110,47,24,8,2026-02-26T09:10:52Z
2026,401810348,2026-01-03,LAC,BOS,1,115,30,26,15,2026-02-26T09:10:52Z
2026,401810351,2026-01-04,DEN,BKN,0,115,33,29,11,2026-02-26T09:10:53Z
2026,401810351,2026-01-04,BKN,DEN,1,127,44,29,14,2026-02-26T09:10:53Z
2026,401810350,2026-01-04,ORL,IND,1,135,36,34,15,2026-02-26T09:10:53Z
2026,401810350,2026-01-04,IND,ORL,0,127,41,38,15,2026-02-26T09:10:53Z
2026,401810349,2026-01-04,CLE,DET,1,110,44,23,14,2026-02-26T09:10:53Z
2026,401810349,2026-01-04,DET,CLE,0,114,45,25,15,2026-02-26T09:10:53Z
2026,401810352,2026-01-04,NO,MIA,0,106,42,28,16,2026-02-26T09:10:54Z
2026,401810352,2026-01-04,MIA,NO,1,125,43,30,18,2026-02-26T09:10:54Z
2026,401810353,2026-01-04,MIN,WSH,0,141,51,29,11,2026-02-26T09:10:54Z
2026,401810353,2026-01-04,WSH,MIN,1,115,35,21,12,2026-02-26T09:10:54Z
2026,401810354,2026-01-04,OKC,PHX,0,105,29,20,10,2026-02-26T09:10:55Z
2026,401810354,2026-01-04,PHX,OKC,1,108,49,21,17,2026-02-26T09:10:55Z
2026,401810355,2026-01-04,MIL,SAC,0,115,48,23,10,2026-02-26T09:10:55Z
2026,401810355,2026-01-04,SAC,MIL,1,98,38,17,5,2026-02-26T09:10:55Z
2026,401810357,2026-01-05,NY,DET,0,90,30,15,13,2026-02-26T09:10:56Z
2026,401810357,2026-01-05,DET,NY,1,121,44,25,16,2026-02-26T09:10:56Z
2026,401810356,2026-01-04,MEM,LAL,0,114,47,29,10,2026-02-26T09:10:56Z
2026,401810356,2026-01-04,LAL,MEM,1,120,45,30,11,2026-02-26T09:10:56Z
2026,401810358,2026-01-05,CHI,BOS,0,101,45,25,16,2026-02-26T09:10:57Z
2026,401810358,2026-01-05,BOS,CHI,1,115,54,22,20,2026-02-26T09:10:57Z
2026,401810359,2026-01-05,ATL,TOR,0,100,46,28,12,2026-02-26T09:10:57Z
2026,401810359,2026-01-05,TOR,ATL,1,118,46,34,12,2026-02-26T09:10:57Z
2026,401810360,2026-01-05,PHX,HOU,0,97,40,23,14,2026-02-26T09:10:58Z
2026,401810360,2026-01-05,HOU,PHX,1,100,51,20,9,2026-02-26T09:10:58Z
2026,401810361,2026-01-05,CHA,OKC,0,124,52,25,19,2026-02-26T09:10:58Z
2026,401810361,2026-01-05,OKC,CHA,1,97,33,18,11,2026-02-26T09:10:58Z
2026,401810362,2026-01-05,DEN,PHI,0,125,38,26,18,2026-02-26T09:10:59Z
2026,401810362,2026-01-05,PHI,DEN,1,124,42,28,17,2026-02-26T09:10:59Z
2026,401810363,2026-01-05,GS,LAC,0,102,40,27,10,2026-02-26T09:10:59Z
2026,401810363,2026-01-05,LAC,GS,1,103,48,25,10,2026-02-26T09:10:59Z
2026,401810365,2026-01-06,IND,CLE,1,116,32,32,16,2026-02-26T09:11:00Z
2026,401810365,2026-01-06,CLE,IND,0,120,48,33,10,2026-02-26T09:11:00Z
2026,401810364,2026-01-05,UTAH,POR,0,117,42,32,13,2026-02-26T09:11:00Z
2026,401810364,2026-01-05,POR,UTAH,1,137,45,32,19,2026-02-26T09:11:00Z
2026,401810366,2026-01-06,ORL,WSH,0,112,48,28,12,2026-02-26T09:11:01Z
2026,401810366,2026-01-06,WSH,ORL,1,120,45,25,11,2026-02-26T09:11:01Z
2026,401810367,2026-01-06,SA,MEM,0,105,50,26,14,2026-02-26T09:11:01Z
2026,401810367,2026-01-06,MEM,SA,1,106,61,28,18,2026-02-26T09:11:01Z
2026,401810368,2026-01-06,MIA,MIN,0,94,50,28,12,2026-02-26T09:11:02Z
2026,401810368,2026-01-06,MIN,MIA,1,122,63,27,14,2026-02-26T09:11:02Z
2026,401810369,2026-01-06,LAL,NO,0,111,44,30,11,2026-02-26T09:11:02Z
2026,401810369,2026-01-06,NO,LAL,1,103,44,28,10,2026-02-26T09:11:02Z
2026,401810371,2026-01-07,TOR,CHA,0,97,42,18,7,2026-02-26T09:11:03Z
2026,401810371,2026-01-07,CHA,TOR,1,96,50,19,14,2026-02-26T09:11:03Z
2026,401810370,2026-01-06,DAL,SAC,0,100,55,19,8,2026-02-26T09:11:03Z
2026,401810370,2026-01-06,SAC,DAL,1,98,43,23,9,2026-02-26T09:11:03Z
2026,401810374,2026-01-07,ATL,NO,1,117,49,30,18,2026-02-26T09:11:04Z
2026,401810372,2026-01-07,CHI,DET,0,93,45,27,13,2026-02-26T09:11:04Z
2026,401810372,2026-01-07,DET,CHI,1,108,39,35,12,2026-02-26T09:11:04Z
2026,401810373,2026-01-07,WSH,PHI,0,110,42,29,13,2026-02-26T09:11:04Z
2026,401810373,2026-01-07,PHI,WSH,1,131,34,30,14,2026-02-26T09:11:04Z
2026,401810374,2026-01-07,NO,ATL,0,100,40,26,8,2026-02-26T09:11:04Z
2026,401810376,2026-01-07,ORL,BKN,0,104,55,28,9,2026-02-26T09:11:05Z
2026,401810376,2026-01-07,BKN,ORL,1,103,44,23,17,2026-02-26T09:11:05Z
2026,401810375,2026-01-07,DEN,BOS,0,114,39,27,20,2026-02-26T09:11:05Z
2026,401810375,2026-01-07,BOS,DEN,1,110,53,16,15,2026-02-26T09:11:05Z
2026,401810378,2026-01-07,SA,LAL,1,107,50,24,4,2026-02-26T09:11:06Z
2026,401810378,2026-01-07,LAL,SA,0,91,45,16,9,2026-02-26T09:11:06Z
2026,401810377,2026-01-07,NY,LAC,1,123,48,31,14,2026-02-26T09:11:06Z
2026,401810377,2026-01-07,LAC,NY,0,111,40,21,15,2026-02-26T09:11:06Z
2026,401810379,2026-01-07,PHX,MEM,0,117,51,31,22,2026-02-26T09:11:07Z
2026,401810379,2026-01-07,MEM,PHX,1,98,47,23,12,2026-02-26T09:11:07Z
2026,401810380,2026-01-07,UTAH,OKC,0,125,65,33,11,2026-02-26T09:11:07Z
2026,401810380,2026-01-07,OKC,UTAH,1,129,51,26,7,2026-02-26T09:11:07Z
2026,401810381,2026-01-07,MIL,GS,0,113,36,29,14,2026-02-26T09:11:07Z
2026,401810381,2026-01-07,GS,MIL,1,120,41,31,18,2026-02-26T09:11:07Z
2026,401810382,2026-01-07,HOU,POR,0,102,57,20,8,2026-02-26T09:11:08Z
2026,401810382,2026-01-07,POR,HOU,1,103,38,21,12,2026-02-26T09:11:08Z
2026,401810383,2026-01-08,IND,CHA,0,114,41,25,12,2026-02-26T09:11:08Z
2026,401810383,2026-01-08,CHA,IND,1,112,35,29,16,2026-02-26T09:11:08Z
2026,401810386,2026-01-08,UTAH,DAL,1,116,42,32,13,2026-02-26T09:11:09Z
2026,401810386,2026-01-08,DAL,UTAH,0,114,47,30,15,2026-02-26T09:11:09Z
2026,401810385,2026-01-08,CLE,MIN,0,122,38,31,11,2026-02-26T09:11:09Z
2026,401810385,2026-01-08,MIN,CLE,1,131,45,33,20,2026-02-26T09:11:09Z
2026,401810387,2026-01-09,TOR,BOS,0,117,31,39,18,2026-02-26T09:11:10Z
2026,401810387,2026-01-09,BOS,TOR,1,125,40,28,14,2026-02-26T09:11:10Z
2026,401810388,2026-01-09,PHI,ORL,0,103,52,20,4,2026-02-26T09:11:10Z
2026,401810388,2026-01-09,ORL,PHI,1,91,42,21,4,2026-02-26T09:11:10Z
2026,401810390,2026-01-09,BKN,LAC,1,105,39,26,15,2026-02-26T09:11:11Z
2026,401810389,2026-01-09,NO,WSH,0,128,51,30,11,2026-02-26T09:11:11Z
2026,401810389,2026-01-09,WSH,NO,1,107,40,24,11,2026-02-26T09:11:11Z
2026,401810390,2026-01-09,LAC,BKN,0,121,37,28,14,2026-02-26T09:11:11Z
2026,401810392,2026-01-09,DEN,ATL,1,87,44,22,11,2026-02-26T09:11:12Z
2026,401810392,2026-01-09,ATL,DEN,0,110,40,31,16,2026-02-26T09:11:12Z
2026,401810391,2026-01-09,OKC,MEM,0,117,36,24,9,2026-02-26T09:11:12Z
2026,401810391,2026-01-09,MEM,OKC,1,116,52,35,14,2026-02-26T09:11:12Z
2026,401810393,2026-01-09,NY,PHX,0,107,50,22,16,2026-02-26T09:11:13Z
2026,401810393,2026-01-09,PHX,NY,1,112,37,23,16,2026-02-26T09:11:13Z
2026,401810394,2026-01-09,SAC,GS,0,103,31,23,7,2026-02-26T09:11:13Z
2026,401810394,2026-01-09,GS,SAC,1,137,41,39,19,2026-02-26T09:11:13Z
2026,401810395,2026-01-09,HOU,POR,0,105,56,21,10,2026-02-26T09:11:14Z
2026,401810395,2026-01-09,POR,HOU,1,111,43,26,16,2026-02-26T09:11:14Z
2026,401810396,2026-01-09,MIL,LAL,0,105,44,23,12,2026-02-26T09:11:14Z
2026,401810396,2026-01-09,LAL,MIL,1,101,45,28,15,2026-02-26T09:11:14Z
2026,401810398,2026-01-10,IND,MIA,1,123,54,37,17,2026-02-26T09:11:15Z
2026,401810398,2026-01-10,MIA,IND,0,99,51,17,4,2026-02-26T09:11:15Z
2026,401810397,2026-01-10,MIN,CLE,0,134,40,31,16,2026-02-26T09:11:15Z
2026,401810397,2026-01-10,CLE,MIN,1,146,31,38,15,2026-02-26T09:11:15Z
2026,401810399,2026-01-10,LAC,DET,0,98,37,17,11,2026-02-26T09:11:16Z
2026,401810399,2026-01-10,DET,LAC,1,92,47,21,8,2026-02-26T09:11:16Z
2026,401810400,2026-01-10,SA,BOS,0,100,53,22,10,2026-02-26T09:11:16Z
2026,401810400,2026-01-10,BOS,SA,1,95,52,22,16,2026-02-26T09:11:16Z
2026,401810403,2026-01-11,ORL,NO,1,128,39,27,11,2026-02-26T09:11:17Z
2026,401810401,2026-01-10,DAL,CHI,0,107,42,25,13,2026-02-26T09:11:17Z
2026,401810401,2026-01-10,CHI,DAL,1,125,52,31,15,2026-02-26T09:11:17Z
2026,401810402,2026-01-10,CHA,UTAH,0,150,65,35,24,2026-02-26T09:11:17Z
2026,401810402,2026-01-10,UTAH,CHA,1,95,31,22,7,2026-02-26T09:11:17Z
2026,401810403,2026-01-11,NO,ORL,0,118,26,27,14,2026-02-26T09:11:17Z
2026,401810404,2026-01-11,MEM,BKN,1,103,54,27,11,2026-02-26T09:11:18Z
2026,401810405,2026-01-11,PHI,TOR,0,115,44,11,8,2026-02-26T09:11:18Z
2026,401810404,2026-01-11,BKN,MEM,0,98,43,25,18,2026-02-26T09:11:18Z
2026,401810405,2026-01-11,TOR,PHI,1,116,48,29,5,2026-02-26T09:11:18Z
2026,401810407,2026-01-11,MIN,SA,1,104,50,23,12,2026-02-26T09:11:19Z
2026,401810407,2026-01-11,SA,MIN,0,103,49,19,13,2026-02-26T09:11:19Z
2026,401810406,2026-01-11,POR,NY,1,114,39,24,12,2026-02-26T09:11:19Z
2026,401810406,2026-01-11,NY,POR,0,123,45,32,17,2026-02-26T09:11:19Z
2026,401810408,2026-01-11,MIA,OKC,0,112,37,35,17,2026-02-26T09:11:20Z
2026,401810408,2026-01-11,OKC,MIA,1,124,46,23,10,2026-02-26T09:11:20Z
2026,401810409,2026-01-11,MIL,DEN,0,104,44,29,14,2026-02-26T09:11:20Z
2026,401810409,2026-01-11,DEN,MIL,1,108,45,23,14,2026-02-26T09:11:20Z
2026,401810410,2026-01-11,WSH,PHX,0,93,49,22,7,2026-02-26T09:11:20Z
2026,401810410,2026-01-11,PHX,WSH,1,112,51,32,17,2026-02-26T09:11:20Z
2026,401810411,2026-01-11,ATL,GS,0,124,46,33,15,2026-02-26T09:11:21Z
2026,401810411,2026-01-11,GS,ATL,1,111,48,28,10,2026-02-26T09:11:21Z
2026,401810412,2026-01-11,HOU,SAC,0,98,44,23,7,2026-02-26T09:11:21Z
2026,401810412,2026-01-11,SAC,HOU,1,111,45,25,8,2026-02-26T09:11:21Z
2026,401810414,2026-01-12,IND,BOS,1,98,40,29,16,2026-02-26T09:11:22Z
2026,401810414,2026-01-12,BOS,IND,0,96,46,22,9,2026-02-26T09:11:22Z
2026,401810413,2026-01-12,UTAH,CLE,0,123,50,32,18,2026-02-26T09:11:22Z
2026,401810413,2026-01-12,CLE,UTAH,1,112,30,33,17,2026-02-26T09:11:22Z
2026,401810415,2026-01-12,PHI,TOR,0,115,36,22,16,2026-02-26T09:11:23Z
2026,401810415,2026-01-12,TOR,PHI,1,102,38,29,6,2026-02-26T09:11:23Z
2026,401810416,2026-01-12,BKN,DAL,0,105,43,23,9,2026-02-26T09:11:23Z
2026,401810416,2026-01-12,DAL,BKN,1,113,37,28,15,2026-02-26T09:11:23Z
2026,401810417,2026-01-12,LAL,SAC,0,112,39,21,8,2026-02-26T09:11:23Z
2026,401810417,2026-01-12,SAC,LAL,1,124,32,23,17,2026-02-26T09:11:23Z
2026,401810420,2026-01-13,CHI,HOU,0,113,40,24,12,2026-02-26T09:11:24Z
2026,401810419,2026-01-13,MIA,PHX,1,127,41,28,13,2026-02-26T09:11:24Z
2026,401810420,2026-01-13,HOU,CHI,1,119,50,24,7,2026-02-26T09:11:24Z
2026,401810418,2026-01-12,LAC,CHA,1,117,37,22,18,2026-02-26T09:11:24Z
2026,401810418,2026-01-12,CHA,LAC,0,109,49,24,10,2026-02-26T09:11:24Z
2026,401810419,2026-01-13,PHX,MIA,0,121,48,22,14,2026-02-26T09:11:24Z
2026,401810421,2026-01-13,MIN,MIL,0,139,44,37,22,2026-02-26T09:11:25Z
2026,401810421,2026-01-13,MIL,MIN,1,106,32,29,13,2026-02-26T09:11:25Z
2026,401810422,2026-01-13,DEN,NO,0,122,32,24,14,2026-02-26T09:11:25Z
2026,401810422,2026-01-13,NO,DEN,1,116,51,21,11,2026-02-26T09:11:25Z
2026,401810423,2026-01-13,SA,OKC,0,98,42,21,13,2026-02-26T09:11:26Z
2026,401810423,2026-01-13,OKC,SA,1,119,43,26,11,2026-02-26T09:11:26Z
2026,401810424,2026-01-13,ATL,LAL,0,116,32,30,13,2026-02-26T09:11:26Z
2026,401810424,2026-01-13,LAL,ATL,1,141,47,36,19,2026-02-26T09:11:26Z
2026,401810425,2026-01-13,POR,GS,0,97,45,20,14,2026-02-26T09:11:26Z
2026,401810425,2026-01-13,GS,POR,1,119,34,34,23,2026-02-26T09:11:26Z
2026,401810428,2026-01-14,CHI,UTAH,1,128,43,36,17,2026-02-26T09:11:27Z
2026,401810428,2026-01-14,UTAH,CHI,0,126,36,30,8,2026-02-26T09:11:27Z
2026,401810427,2026-01-14,PHI,CLE,1,107,42,22,12,2026-02-26T09:11:27Z
2026,401810426,2026-01-14,IND,TOR,1,101,46,26,12,2026-02-26T09:11:27Z
2026,401810426,2026-01-14,TOR,IND,0,115,49,30,10,2026-02-26T09:11:27Z
2026,401810427,2026-01-14,CLE,PHI,0,133,52,41,20,2026-02-26T09:11:27Z
2026,401810429,2026-01-14,BKN,NO,0,113,43,24,16,2026-02-26T09:11:28Z
2026,401810429,2026-01-14,NO,BKN,1,116,53,24,11,2026-02-26T09:11:28Z
2026,401810430,2026-01-14,DEN,DAL,0,118,39,21,16,2026-02-26T09:11:28Z
2026,401810430,2026-01-14,DAL,DEN,1,109,47,16,5,2026-02-26T09:11:28Z
2026,401810431,2026-01-14,NY,SAC,0,101,45,23,8,2026-02-26T09:11:29Z
2026,401810431,2026-01-14,SAC,NY,1,112,48,23,10,2026-02-26T09:11:29Z
2026,401810432,2026-01-14,WSH,LAC,0,105,41,25,10,2026-02-26T09:11:29Z
2026,401810432,2026-01-14,LAC,WSH,1,119,40,25,14,2026-02-26T09:11:29Z
2026,401810435,2026-01-15,MIA,BOS,1,114,40,25,15,2026-02-26T09:11:30Z
2026,401810434,2026-01-15,DET,PHX,1,108,54,25,9,2026-02-26T09:11:30Z
2026,401810435,2026-01-15,BOS,MIA,0,119,51,22,13,2026-02-26T09:11:30Z
2026,401810433,2026-01-15,ORL,MEM,1,118,54,28,15,2026-02-26T09:11:30Z
2026,401810433,2026-01-15,MEM,ORL,0,111,37,27,17,2026-02-26T09:11:30Z
2026,401810434,2026-01-15,PHX,DET,0,105,41,21,17,2026-02-26T09:11:30Z
2026,401810436,2026-01-15,OKC,HOU,0,111,44,25,16,2026-02-26T09:11:31Z
2026,401810436,2026-01-15,HOU,OKC,1,91,60,17,7,2026-02-26T09:11:31Z
2026,401810437,2026-01-15,MIL,SA,0,101,37,24,17,2026-02-26T09:11:31Z
2026,401810437,2026-01-15,SA,MIL,1,119,50,28,16,2026-02-26T09:11:31Z
2026,401810438,2026-01-15,UTAH,DAL,0,122,39,33,10,2026-02-26T09:11:32Z
2026,401810438,2026-01-15,DAL,UTAH,1,144,46,37,19,2026-02-26T09:11:32Z
2026,401810439,2026-01-15,NY,GS,0,113,41,28,14,2026-02-26T09:11:32Z
2026,401810439,2026-01-15,GS,NY,1,126,38,26,20,2026-02-26T09:11:32Z
2026,401810440,2026-01-15,ATL,POR,0,101,40,23,14,2026-02-26T09:11:32Z
2026,401810440,2026-01-15,POR,ATL,1,117,54,23,14,2026-02-26T09:11:32Z
2026,401810442,2026-01-16,BKN,CHI,1,112,47,30,19,2026-02-26T09:11:33Z
2026,401810442,2026-01-16,CHI,BKN,0,109,41,28,11,2026-02-26T09:11:33Z
2026,401810441,2026-01-15,LAL,CHA,1,117,35,18,14,2026-02-26T09:11:33Z
2026,401810441,2026-01-15,CHA,LAL,0,135,50,34,20,2026-02-26T09:11:33Z
2026,401810443,2026-01-16,NO,IND,0,119,42,22,13,2026-02-26T09:11:34Z
2026,401810443,2026-01-16,IND,NO,1,127,43,37,15,2026-02-26T09:11:34Z
